حوالات,1969
حوالت,33123
حوالجات,40698
حواله,1450432
حوالی,4631989
حوام,2579
حوامیم,3846
حوان,8627
حوانی,2516
حوایج,58476
حوب,21369
حوت,254605
حوث,3140
حوثی,428120
حود,48204
حور,239433
حورا,95341
حوراء,12872
حورالعین,60014
حوران,31888
حورانی,5456
حورعین,1564
حوروش,3092
حوری,217517
حوریا,18586
حوریه,99410
حوز,41088
حوزه,79544333
حوزه‌بندی,4376
حوزوی,1127302
حوزی,13190
حوس,36644
حوسی,1335
حوش,204973
حوشب,6996
حوشی,1278
حوص,23709
حوصل,5355
حوصله,4596444
حوصه,3217
حوض,1765268
حوضخانه,44197
حوضه,1337115
حوضچه,755162
حوضک,40057
حوط,2585
حوف,1485
حوق,4912
حوقل,47559
حوقله,5429
حول,3384770
حولاء,3136
حوله,2335051
حولوحوش,8012
حولی,24254
حوم,10699
حومه,2533164
حوک,3956
حوی,12404
حویج,1182
حویزه,9530
حویزی,17570
حویطب,1359
حویق,32438
حویل,5086
حویلی,31700
حپ,1200
حک,2055026
حکا,14146
حکاری,20562
حکام,1199407
حکاک,65115
حکاکی,1344379
حکایات,652845
حکایت,9780787
حکایتگر,24801
حکایتی,472511
حکر,3469
حکش,2869
حکفرما,7884
حکم,27543000
حکما,303560
حکماء,25793
حکمان,1869
حکمت,7228013
حکمران,259815
حکمرانی,1403633
حکمروا,3494
حکمروایی,83943
حکمفرما,143264
حکمفرمایی,26607
حکمن,3116
حکمی,2637302
حکمیت,252708
حکمین,15114
حکه,3359
حکو,14854
حکومات,17058
حکومت,30769159
حکومتی,5763968
حکومت‌داری,73874
حکومت‌نظامی,5012
حکومت‌کردن,1838
حکی,20600
حکیم,5024395
حکیمانه,789590
حکیمه,235307
حکیمی,821874
حی,757501
حیا,1564880
حیاء,145258
حیات,16472344
حیاتبخش,55371
حیاتی,5718762
حیاد,1245
حیاری,9038
حیازت,32281
حیاض,8915
حیاط,6505826
حیاطت,4528
حیال,20674
حیام,3675
حیان,821549
حیاوی,1900
حیاک,2514
حیث,3280914
حیثما,6297
حیثیات,24588
حیثیت,1479263
حید,20530
حیدان,5591
حیدر,2566268
حیدرآباد,212248
حیدرعلی,195815
حیدرعمواوغلی,1631
حیدرلو,3911
حیدره,21800
حیدری,4885649
حیدی,2627
حیر,9586
حیران,1084445
حیرانی,180927
حیرت,3376016
حیرتآور,17205
حیرتان,23176
حیرتانگیز,114067
حیرتزده,65986
حیرتی,49307
حیره,87677
حیرون,60914
حیری,3209
حیز,41444
حیزی,1151
حیس,9825
حیش,1442
حیص,11049
حیض,374276
حیط,28630
حیطان,2280
حیطه,2633540
حیف,3638702
حیفا,183472
حیفاء,1201
حیفس,1249
حیفومیل,2514
حیق,2015
حیل,43723
حیلت,38329
حیله,975113
حیلهگر,33357
حیلهگری,5944
حین,10135270
حینئذ,21450
حیه,36238
حیوات,1926
حیوان,5450792
حیوانک,1443
حیوانی,2660545
حیوانیت,74602
حیونات,7269
حیوه,23068
حیوونکی,23668
حیوی,2081
حیک,197948
حیی,19573
خا,544589
خاء,13769
خاءن,1273
خائب,4490
خائض,446
خائف,161313
خائن,1616434
خائنانه,125579
خائوس,4478
خائی,1247
خائیز,33543
خاب,238222
خابان,5365
خابور,8102
خابوری,1306
خابی,6891
خات,57347
خاتر,4174
خاتم,2936185
خاتمت,5575
خاتمه,4048347
خاتمکاری,16838
خاتمی,8225169
خاتمیت,125926
خاتم‌الانبیاء,100563
خاتم‌النبیین,5122
خاتم‌ساز,1450
خاتون,1921829
خاتونی,46512
خاثر,1719
خاج,52528
خاجه,12011
خاجی,69514
خاخام,248483
خاخامی,10520
خاخر,2316
خاخور,1362
خاد,59921
خادا,1543
خادر,3786
خادم,2809283
خادملو,5068
خادمه,50929
خادمی,686103
خاده,4771
خادی,6418
خاذر,1578
خار,2045193
خارا,180813
خاراباف,1870
خاران,3567
خاراند,46248
خاراندن,105836
خاراکس,4098
خاراگوش,3204
خارایی,23747
خاربار,1162
خاربن,3394
خارج,57221973
خارجه,23867758
خارجی,69418915
خارجین,3803
خارجیه,134946
خارج‌کردن,15522
خارخار,6351
خارخسک,10440
خارد,16599
خاردار,584263
خارزار,18134
خارزن,1965
خارس,1678
خارستان,18128
خارسران,275
خارسو,1784
خارش,2105654
خارشتر,72906
خارشک,2205
خارشکر,296
خارشی,14895
خارق,1121509
خارقالعاده,224573
خارق‌العاده,620157
خارم,267548
خاره,61583
خاروان,2110
خارون,6935
خارپشت,164693
خارپوست,15744
خارچشم,3502
خارچه,2119
خارچی,4764
خارک,505524
خارکش,5609
خارکف,26970
خارکن,69428
خارکنی,5332
خارکو,6788
خارکی,2303
خارگیل,2720
خاری,362783
خارید,10547
خاریدن,8126
خاریده,1866
خاز,5343
خازر,5925
خازم,3891
خازن,1221723
خازنه,2637
خازنی,431156
خازه,2341
خاس,35630
خاسان,1412
خاسب,12116
خاست,600623
خاستن,32109
خاستنی,1751
خاسته,129080
خاستگاه,1071078
خاستی,15419
خاسر,6399
خاسه,4325
خاسی,4008
خاسیان,22
خاش,599507
خاشاک,244595
خاشع,86767
خاشعانه,92947
خاشعه,4211
خاشه,1892
خاشک,1523
خاشی,19572
خاص,49043250
خاصان,49398
خاصره,67258
خاصل,9785
خاصه,1480447
خاصگان,4265
خاصگی,2783
خاصی,27046123
خاصیت,5288297
خاص‌تر,63964
خاض,9597
خاضع,125254
خاضعانه,79099
خاضعین,2480
خاط,102193
خاطئه,5496
خاطب,7757
خاطر,65165064
خاطرات,17149269
خاطرجمع,41040
خاطرجمعی,12499
خاطرخواه,65246
خاطرخواهی,18348
خاطرنشان,15471117
خاطره,14502275
خاطرهانگیز,65939
خاطره‌انگیز,277313
خاطف,1834
خاطی,888686
خاف,74691
خافت,2427
خافض,3147
خافظه,2594
خافه,1157
خافی,3721
خافیه,4551
خاقان,144453
خاقانی,632960
خال,2609940
خالان,1157
خالتور,372015
خالخالی,13784
خالد,1440422
خالدآباد,26403
خالدآبادی,1412
خالدات,3812
خالدار,169261
خالده,35874
خالدی,709277
خالدیان,17646
خالدیه,9051
خالس,1685
خالص,5720537
خالصانه,908168
خالصجات,8919
خالصه,120490
خالصی,184474
خالط,2813
خالطور,1822
خالف,36861
خالفه,3916
خالق,3077608
خالقداد,3564
خالقه,5363
خالقی,1033860
خالم,316677
خالمه,12536
خاله,4997446
خالو,92319
خالواش,4634
خالوخالو,11971
خالوزاده,15267
خالویه,6066
خالک,3401
خالکوب,8358
خالکوبی,761127
خالکی,3091
خالی,23478080
خالیبند,3440
خالیبندی,3523
خالین,39604
خالیه,890087
خال‌جوش,263
خال‌دار,37994
خال‌کوبی,553848
خام,10517184
خاما,7746
خامان,23532
خامد,2344
خامدست,412
خامدستانه,3297
خامدستی,1020
خامس,173240
خامسان,12243
خامش,64528
خامشی,32444
خامل,2549
خامن,12496
خامنه,4814207
خامه,2288057
خامه‌ای,169376
خاموت,97745
خاموش,12350801
خاموشان,59402
خاموشانه,7542
خاموشگر,15841
خاموشی,2233448
خاموش‌کننده,7668
خامی,329944
خام‌خواری,3975
خان,13525650
خانا,88613
خانات,96513
خانان,17197
خانباجی,11352
خانباز,1186
خانبان,21478
خانخانی,3881
خانداداش,1550
خاندار,4286
خاندان,4592751
خاندوز,10286
خانزاده,131171
خانسار,1571
خانف,6289
خانق,1528
خانقاه,356569
خانقاهی,89822
خانقلی,11773
خانقه,20194
خانقین,120479
خانلار,2131
خانلر,9929
خانلق,21563
خانم,49354201
خانمان,558237
خانمانبرانداز,2429
خانمانسوز,85895
خانمانه,19328
خانمرود,1219
خانمم,265616
خانمون,2583
خانمی,1846824
خانه,115150027
خانها,31324
خانهتکانی,23603
خانهخانه,3371
خانهدار,139807
خانهزاد,4132
خانهنشین,34488
خانه‌تکانی,69678
خانه‌خانه,292
خانه‌دار,323399
خانه‌داری,100640
خانه‌سازی,42050
خانه‌مسافر,2088
خانه‌نشین,180115
خانه‌نشینی,91586
خانو,26387
خانواده,70498834
خانوادگی,10154750
خانوار,4621694
خانوردی,5558
خانوک,74530
خانپور,17857
خانک,6695
خانکشی,10900
خانکوک,1713
خانکی,9736
خانگاه,7217
خانگه,1824
خانگی,30404203
خانی,3163248
خانیان,82399
خانیه,2699
خانیک,24750
خانیکوف,2480
خانی‌آباد,18886
خان‌زاده,44354
خان‌میرزا,9689
خاهن,18743
خاو,194217
خاواک,1838
خاور,1609678
خاوران,1051856
خاورانی,4273
خاوردور,23948
خاورزمین,15185
خاورشناس,49805
خاورشناسی,27474
خاورمیانه,10791339
خاوری,806837
خاوش,1945
خاوند,24804
خاوندگار,2833
خاوندی,7885
خاوه,38218
خاوی,41397
خاویار,1910950
خاویه,6442
خاچ,8269
خاچک,1338
خاچی,1367
خاچیک,10097
خاک,35536486
خاکآلود,1952
خاکباز,37904
خاکبازی,1922
خاکبردار,2097
خاکبرداری,279712
خاکبرسر,1955
خاکبوس,3383
خاکبوسی,2222
خاکبیز,2258
خاکدان,48844
خاکدانه,17829
خاکروب,1644
خاکروبه,27369
خاکروبی,1709
خاکریز,446011
خاکریزی,77177
خاکزاد,23865
خاکسار,231806
خاکسارانه,3145
خاکساری,76757
خاکستان,5301
خاکستر,1951031
خاکسترنشین,7666
خاکستری,3675688
خاکسری,1934
خاکسپار,4381
خاکسپاری,781813
خاکش,304484
خاکشان,28644
خاکشناسی,47903
خاکشو,4102
خاکشور,7673
خاکشی,13676
خاکشیر,654252
خاکشیرمزاج,103
خاکعلی,18293
خاکه,115640
خاکو,15895
خاکپاش,5960
خاکپای,4054
خاکپوش,7131
خاکک,1982
خاکی,4742502
خاکیان,100963
خاکین,3433
خاکینه,5070
خاک‌آلود,40725
خاک‌آلوده,1752
خاک‌انداز,24755
خاک‌برداری,83042
خاک‌ریزی,39395
خاک‌زاد,6851
خاک‌سپاری,309642
خاک‌شویی,74
خاگ,5590
خاگی,3228
خاگینه,60769
خای,74818
خایان,4347
خایب,1159
خایدالو,5239
خایر,1182
خایش,2798
خایف,6590
خاین,85674
خاینی,2202
خایه,237532
خایهمال,2088
خایهمالی,2275
خاییدن,2870
خب,63391736
خبا,3098
خباء,2507
خبائث,13080
خباب,17615
خباثت,205925
خبار,32084
خباره,1708
خباری,4873
خباز,245401
خبازخانه,1446
خبازی,83458
خباط,1580
خبال,7266
خباک,180
خبایا,1905
خبب,12601
خبت,2463
خبث,36826
خبر,178667435
خبراء,22130
خبرت,185203
خبرجو,93606
خبرجویی,1680
خبرخوان,251490
خبرخوش,21619
خبردادن,11750
خبردار,1148854
خبرداری,38254
خبرده,3510
خبردهنده,5977
خبررسان,18438
خبرنامه,7115572
خبرنویس,3574
خبرنگار,32247242
خبرنگاری,1359893
خبره,4424690
خبرویت,5271
خبرپراکنی,36941
خبرچین,241152
خبرچینی,81504
خبرک,8322
خبرکش,3633
خبرکشی,6033
خبرگان,5778801
خبرگزار,75915
خبرگزاری,56923102
خبرگی,55395
خبرگیر,2510
خبرگیری,17183
خبری,51258075
خبرین,93468
خبریه,109448
خبز,6544
خبس,3458
خبط,71200
خبل,3525
خبن,2070
خبه,19292
خبو,2591
خبوشان,19973
خبوشانی,3733
خبی,16172
خبیب,7093
خبیث,582041
خبیثات,2507
خبیثانه,63567
خبیثه,108138
خبیثی,41398
خبیر,129302
خبیرالملک,1384
خبیس,8415
خبیسه,1240
خبیص,6933
خبیصی,2496
خت,168113
ختا,14663
ختائی,12474
ختار,7623
ختام,140182
ختان,13206
ختانه,1247
ختای,8005
ختایی,102672
ختر,33128
ختل,7438
ختلان,20617
ختلانی,2334
ختلی,1619
ختم,6383230
ختمی,362281
ختن,78171
ختنه,749692
ختنی,9850
خته,82980
ختو,1831
ختور,6336
ختوم,4410
ختک,16239
ختی,62546
ختیک,1442
خثعم,4527
خثعمی,9957
خثی,1217
خثیم,6483
خج,20131
خجالت,4397706
خجالتآور,6711
خجالتزده,15670
خجالتزدگی,1780
خجالتی,980336
خجالت‌آور,26798
خجالت‌زده,26768
خجر,1635
خجستانی,1937
خجسته,1194621
خجستگی,18161
خجل,205387
خجلت,91322
خجلی,1160
خجند,50518
خجندی,38046
خجه,52895
خجو,1569
خجول,30875
خجولانه,3983
خجی,1234
خجیر,33009
خخ,1647894
خد,208671
خدا,123200684
خداآفرین,121455
خدائی,133502
خداب,2387
خداباور,32463
خدابخش,210277
خدابس,4792
خدابنده,996232
خدابیامرز,102592
خدابیامرزی,5726
خدابین,8403
خدابینی,3087
خدات,53306
خداترس,52830
خداترسی,35984
خداج,3473
خداجو,110246
خداجویی,37155
خداحافظ,4783572
خداحافظی,5835404
خداد,51622
خداداد,1027740
خداداده,15527
خدادادی,836146
خدادانی,1508
خدادوست,98237
خدادوستی,3556
خدار,15338
خدازده,2546
خداسازی,1276
خداش,55024
خداشاه,2105
خداشناس,123732
خداشناسانه,2954
خداشناسی,453778
خداطلب,1315
خداع,2793
خدام,537728
خدامانند,1909
خدامحور,24982
خدامحوری,45176
خدامراد,39096
خدامی,105090
خدان,8388
خداناشناس,1475
خدانامه,2538
خداناکرده,1193
خدانخواسته,930
خدانشناس,28348
خدانشناسی,4701
خدانه,1519
خدانکرده,6697
خدانکند,3549
خدانگهدار,507187
خدانگهداری,6579
خداه,2592
خداوردی,3257413
خداوند,42034045
خداونده,29478
خداوندگار,171335
خداوندگاری,16506
خداوندی,851241
خداوکیلی,153018
خداویردی,3127
خداپرست,154758
خداپرستی,173489
خداپسند,19398
خداپسندانه,252027
خداکند,9187
خداگونه,62567
خدای,20378451
خدایا,13899351
خدایار,54394
خدایگان,85135
خدایگانی,11643
خدایی,6101333
خدای‌نامه,12149
خدتان,1090
خدد,1175
خدر,52970
خدربیگ,8789
خدره,1579
خدرو,2921
خدری,192625
خدش,9579
خدشه,1236555
خدشهناپذیر,6834
خدع,2080
خدعه,225859
خدف,2386
خدم,203206
خدمات,97508698
خدمت,38668317
خدمتانه,426
خدمتکار,971622
خدمتکاری,84776
خدمتگار,16830
خدمتگذار,89916
خدمتگر,2308
خدمتگزار,867149
خدمتگزاری,404888
خدمتی,1365220
خدمت‌کردن,1393
خدمه,1446038
خدن,1432
خدنگ,62994
خدو,15224
خدود,11389
خدوش,3859
خدوم,325735
خدک,6574
خدی,14241
خدیان,2158
خدیج,16037
خدیجه,2030537
خدیجه‌بیگم,1097
خدیر,28904
خدیش,3156
خدیه,2434
خدیو,35999
خدیور,15996
خدیوی,98019
خذ,61714
خذا,4153
خذف,28793
خذل,1342
خذلان,23449
خذله,12906
خذی,2402
خذیفه,1833
خر,4202688
خرا,43710
خرائط,4007
خراب,11250471
خرابات,184470
خراباتی,104932
خرابتان,1287
خرابتم,22552
خرابستان,3257
خرابه,1658228
خرابها,2587
خرابکار,564867
خرابکارانه,172901
خرابکاری,822883
خرابی,3289073
خرات,1720
خراتین,2207
خراج,291194
خراجات,2062
خراجو,20084
خراجگزار,11324
خراجی,50577
خراد,6033
خرادبرزین,1216
خرار,1472
خرارود,4390
خراز,10662
خرازان,4538
خرازی,1144960
خرازیان,17146
خراس,17794
خراسان,29378870
خراسانلو,2526
خراسانه,2726
خراسانک,2011
خراسانی,3055558
خراسون,9196
خراش,1508442
خراشاد,26854
خراشادی,9665
خراشان,6216
خراشاندن,1386
خراشاه,2299
خراشش,4993
خراشنده,6376
خراشه,30141
خراشی,102543
خراشید,17643
خراشیدن,46207
خراشیده,103928
خراشیدگی,171968
خراط,53402
خراطه,11094
خراطها,1579659
خراطی,214737
خراطین,510050
خراف,19273
خرافات,1527232
خرافاتی,183747
خرافت,5390
خرافه,512248
خرافی,313547
خراق,9380
خرام,30137
خرامان,220675
خرامانی,3288
خرامش,5236
خرامنده,5760
خرامه,207670
خرامی,12112
خرامیدن,16952
خرامیده,9180
خرامین,2788
خران,65464
خرانق,57176
خرانه,14962
خرانی,65370
خراوه,33023
خراک,2867
خراکی,1227
خرایه,2906
خرب,6807
خربار,2166
خربازار,316
خربازی,2419
خربت,1614
خربد,20749
خربز,1736
خربزه,700381
خربق,4936
خربنده,4236
خربه,18439
خربوزه,14473
خربی,1623
خرت,304206
خرتناق,4110
خرتنگ,1484
خرته,1262
خرتو,9308
خرتوت,1309
خرتوخر,4652
خرتوخری,3568
خرج,8146217
خرجرد,2364
خرجردی,1210
خرجو,2061
خرجگیل,1695
خرجی,347055
خرجین,5546
خرجینک,118
خرج‌تراشی,2960
خرج‌کردن,8592
خرحمال,2099
خرحمالی,7506
خرخاکی,7314
خرخر,144155
خرخره,155105
خرخری,2589
خرخیار,233
خرد,13625382
خرداد,25096993
خردادبه,20521
خردادروز,6044
خردادماه,1992709
خردادگان,6505
خردادی,178015
خردان,25254
خردانه,17171
خردایش,328599
خردباخته,6651
خردبین,3734
خردتر,23682
خردترین,16322
خردخرد,1995
خردسازی,7372
خردسال,1274459
خردسالانه,1539
خردساله,1173
خردسالی,235981
خردسوز,1903
خردشدن,20325
خردشده,141444
خردشدگی,12208
خردشونده,1739
خردل,611158
خردله,2032
خردلی,67020
خردم,35048
خردمرد,1544
خردمند,868427
خردمندانه,405312
خردمندی,255358
خردن,15970
خردنامه,27227
خرده,4600298
خردهپا,4242
خردهگیری,3936
خرده‌ریز,4484
خرده‌شیشه,2151
خرده‌فرهنگ,10699
خرده‌فروش,26823
خرده‌فروشی,192299
خرده‌پا,23376
خرده‌گیری,28311
خردور,2065
خردورز,37031
خردورزانه,23656
خردورزی,183134
خردپسند,5055
خردپیشه,1872
خردک,21318
خردکردن,48617
خردکننده,69828
خردکیش,2852
خردگان,6895
خردگرا,43952
خردگی,7978
خردی,179014
خردیار,3195
خردیم,13158
خردین,2199
خرر,9511
خررود,3782
خرز,9360
خرزان,1238
خرزن,1160
خرزه,1683
خرزهره,31910
خرزو,5182
خرزویل,1299
خرزی,2795
خرس,2938395
خرسان,76043
خرست,5540
خرستان,3095
خرسم,9213
خرسند,616769
خرسندی,1116273
خرسنگ,11042
خرسه,273691
خرسوار,4426
خرسواری,7423
خرسون,6741
خرسک,14750
خرسی,306061
خرش,111540
خرشان,8117
خرشانس,6392
خرشه,2453
خرشی,1341
خرشید,3447
خرص,3373
خرط,4268
خرطوم,88459
خرغلت,1072
خرف,32750
خرفات,1559
خرفت,113753
خرفتی,21570
خرفستر,1830
خرفه,114321
خرفهم,65748
خرفی,1843
خرق,92463
خرقان,95946
خرقانی,130011
خرقه,246096
خرقه‌پوش,17179
خرقی,1906
خرم,4900327
خرما,3387430
خرمائی,36860
خرمابن,1968
خرمات,1269
خرماتو,2114
خرمافروش,3573
خرمال,8572
خرمالو,490675
خرمان,8934
خرمانی,1180
خرماپزون,1544
خرمایی,233853
خرمدل,17868
خرمست,1554
خرمشاهی,236733
خرمشهر,4385249
خرمقدس,1157
خرمن,522537
خرمنان,2284
خرمندی,7205
خرمنه,6390
خرمنکوب,10735
خرمنگاه,5600
خرمنی,34362
خرمن‌کوب,2422
خرمن‌کوبی,4746
خرمه,5426
خرمهره,22092
خرمون,8230
خرمک,4845
خرمگاه,41882
خرمگس,65678
خرمی,417237
خرمیثن,3129
خرمیه,2519
خرم‌آباد,989275
خرم‌آبادی,54429
خرم‌دل,2118
خرم‌دین,43532
خرم‌روز,5379
خرم‌شاد,12476
خرم‌شاه,1415
خرن,68414
خرنا,3692
خرناس,53018
خرناسه,8365
خرند,250518
خرنده,2946
خرنه,1236
خرنوب,26095
خره,472991
خرو,154120
خروار,300132
خروارها,127295
خرواری,21078
خروان,8559
خروانق,2198
خروب,1230
خروج,17312112
خروجی,10304145
خرود,2027
خروزان,3937
خروس,3096386
خروسان,8069
خروسخوان,6600
خروسخون,2098
خروسلو,3537
خروسه,38161
خروسک,34817
خروس‌خوان,2945
خروش,949037
خروشان,700784
خروشنده,10221
خروشندگی,1807
خروشی,56144
خروشیدن,9110
خروشیده,2241
خروف,2855
خروم,1023
خرون,2333
خروه,1561
خروپف,338222
خروچ,4684
خرپا,192104
خرپشته,25354
خرپشتک,1806
خرپول,24351
خرپولی,2538
خرچ,43012
خرچسونه,1779
خرچنگ,803480
خرچه,2086
خرچی,1963
خرک,223786
خرکار,2885
خرکاری,6725
خرکش,5613
خرکن,1223
خرکه,1601
خرکچی,2582
خرکی,262619
خرکیف,16306
خرگ,2478
خرگاه,29989
خرگاهی,2004
خرگرد,13531
خرگه,27491
خرگوش,2655462
خرگوشک,19512
خرگوشی,262558
خری,852023
خریبه,1462
خریت,156242
خریج,1619
خرید,217619120
خریدار,6363611
خریداری,13148418
خریدسرا,1354
خریدن,1605048
خریدنی,80465
خریده,2360498
خریر,2362
خریزه,2148
خریس,1237
خریش,3254
خریشه,1223
خریص,7881
خریطه,24724
خریف,7984
خریفی,1289
خریق,1582
خریم,86314
خرین,56172
خریه,137912
خریک,3316
خریی,1167
خز,325766
خزا,2290
خزائن,74035
خزائنی,2162
خزائی,81568
خزاب,1144
خزار,2763
خزاری,2301
خزاز,8790
خزاع,8301
خزاعی,329307
خزاف,2472
خزاق,2883
خزام,1982
خزامی,3753
خزان,1264849
خزانه,3265362
خزانهدار,21173
خزانه‌دار,65026
خزانه‌داری,489127
خزانی,157163
خزاین,30799
خزایی,380098
خزب,2975
خزدار,70397
خزدوز,5258
خزر,4972127
خزران,14786
خزرج,92442
خزرجی,15235
خزره,1708
خزروان,2127
خزری,125297
خزز,1697
خزش,117615
خزع,2646
خزعبل,12848
خزعبلات,96152
خزعبله,2362
خزعل,77132
خزعلیه,1385
خزف,11670
خزل,24251
خزم,38271
خزمه,2968
خزن,5918
خزند,39772
خزنده,458222
خزندگان,343462
خزنه,8402
خزه,311424
خزو,2911
خزون,156342
خزونه,21847
خزوک,1249
خزپوش,2856
خزک,1475
خزی,27558
خزید,120965
خزیدن,126023
خزیده,94765
خزیر,3752
خزین,2314
خزینه,194348
خس,594404
خسا,3430
خسار,6425
خسارات,3779214
خسارت,15662116
خساره,23813
خساست,88081
خسان,12527
خسب,5717
خسبان,3265
خسبیدن,1761
خسبیده,4985
خست,91928
خستن,18024
خستنی,2086
خسته,21571821
خستهکننده,45957
خسته‌دل,1669
خسته‌کننده,186561
خستو,46788
خستوان,1379
خستویی,3612
خستک,1184
خستگان,38968
خستگی,6858954
خستگیناپذیر,27269
خستگی‌ناپذیر,208638
خستگی‌ها,27193
خسر,84043
خسران,266245
خسرانی,16802
خسربره,1779
خسرق,3158
خسره,1665
خسرو,4393576
خسروآباد,34730
خسروا,11326
خسروان,69469
خسروانجم,4123
خسروانه,3276
خسروانی,192889
خسروجرد,4547
خسروجردی,60756
خسروخان,28557
خسروزاده,4980
خسروشاه,41455
خسروشاهی,263526
خسروشیرین,11098
خسرون,1406
خسرونژاد,12881
خسروپرست,12212
خسروپناه,89457
خسروگرد,7498
خسروی,3353771
خسرویار,14289
خسرویه,6271
خسف,42098
خسفه,2684
خسم,12916
خسمه,1873
خسه,35362
خسو,19661
خسور,2746
خسوف,211140
خسک,10939
خسی,74883
خسیس,304384
خسیسه,33393
خسیسی,39753
خسیف,2062
خش,2295425
خشا,3178
خشاب,408553
خشابه,2046
خشابی,21306
خشاخش,1318
خشاش,2052
خشالی,1291
خشان,17318
خشانی,3568
خشای,4441
خشایار,693425
خشایارشا,197121
خشب,4862
خشبه,2095
خشبی,34831
خشبیه,2271
خشت,1077496
خشتر,6038
خشتره,10752
خشترپاون,1320
خشتمال,2983
خشتمالی,753
خشته,27301
خشتک,53947
خشتکی,1275
خشتی,697909
خشخاش,291729
خشخاشی,24332
خشخش,4592
خشش,15942
خشع,2020
خشم,7647046
خشمآلود,2485
خشمناک,95112
خشمناکی,3282
خشمه,12451
خشمگین,2020294
خشمگینانه,61195
خشمگینی,31427
خشمین,1314
خشم‌آلود,21898
خشن,3620634
خشنده,2330
خشنه,53301
خشنو,2624
خشنود,999606
خشنودی,916954
خشنگ,2137
خشنی,222831
خشه,335531
خشو,10997
خشواش,1755
خشوع,306335
خشوعی,12085
خشوم,1123
خشون,2894
خشونت,11006741
خشونتگرا,3628
خشونتگرایی,2984
خشوی,1364
خشک,21401163
خشکار,14282
خشکان,1593
خشکاندن,123711
خشکانده,58607
خشکاننده,2159
خشکانیدن,12641
خشکانیده,6115
خشکبار,1206463
خشکبارفروش,1542
خشکبیجار,75333
خشکتر,15051
خشکرود,22990
خشکزار,3325
خشکسار,654
خشکسازی,1337
خشکسال,18933
خشکسالی,2134007
خشکش,174660
خشکلا,1260
خشکم,145315
خشکن,42577
خشکناب,11909
خشکنای,1150
خشکه,310451
خشکو,6309
خشکی,4399546
خشکیدن,91818
خشکیده,625822
خشکیدگی,130252
خشکین,1204
خشک‌سازی,1181
خشک‌شدن,33966
خشک‌شده,40840
خشک‌مغز,1440
خشک‌کن,38506
خشک‌کننده,6066
خشگ,12111
خشی,239947
خشیارشا,28065
خشیت,103141
خشیشار,2887
خشیل,6697
خشین,3547
خص,99998
خصا,3325
خصاء,3221
خصائص,77670
خصائل,26740
خصاصت,2037
خصاصه,6519
خصاف,3704
خصال,411921
خصالی,7426
خصایص,328467
خصایل,78705
خصب,14169
خصبه,1496
خصر,2878
خصص,11263
خصلت,1697166
خصلتی,173126
خصله,118150
خصم,309495
خصما,9019
خصماء,1416
خصمان,11177
خصمانه,893526
خصمی,10781
خصوص,52807716
خصوصا,5883485
خصوصی,37435875
خصوصیات,6532674
خصوصیت,1454716
خصوصی‌سازی,877238
خصولتی,110303
خصوم,3338
خصومات,12896
خصومت,798909
خصومتآمیز,3760
خصومت‌آمیز,24277
خصی,29535
خصیب,8061
خصیتین,1147
خصیص,4246
خصیصه,507005
خصیصین,4428
خصیف,1453
خصیل,1996
خصیم,2609
خصیه,4307
خض,2776
خضاب,82314
خضب,1186
خضر,532831
خضرآباد,30873
خضرا,109337
خضراء,36025
خضراوی,1832
خضرت,9459
خضرخان,6745
خضرلو,16178
خضرم,1528
خضرمی,2058
خضره,2422
خضرویه,3081
خضری,468930
خضع,4054
خضم,3214
خضور,11456
خضوع,397218
خضیب,3518
خضیر,23459
خضیری,3364
خط,54232588
خطا,9110863
خطاء,26028
خطائی,32711
خطاب,9928512
خطابات,43980
خطابت,25347
خطابخش,4551
خطابه,472700
خطابی,63091
خطابیه,8388
خطادار,2873
خطار,6570
خطاشی,1080
خطاط,108315
خطاطی,370537
خطام,3723
خطان,2626
خطاناپذیر,20596
خطاپذیر,16384
خطاپذیری,14009
خطاپوش,12345
خطاپوشی,7054
خطاکار,174790
خطاکاری,31199
خطاکردن,1703
خطای,4654571
خطایا,9885
خطب,48464
خطبا,58631
خطباء,8564
خطبه,3741006
خطبی,1899
خطخطی,5353
خطدار,8187
خطر,25799428
خطرآفرین,151847
خطرآمیز,1583
خطرات,4029392
خطران,1239
خطرت,3625
خطرناک,10067017
خطرناکی,1589484
خطره,408132
خطرپذیری,206360
خطری,2348755
خطط,16619
خطف,4396
خطل,2184
خطم,87844
خطمه,2801
خطمی,25237
خطه,1165854
خطو,74893
خطوات,31335
خطواره,4962
خطوارگی,1302
خطور,896506
خطوط,11986850
خطونشان,11502
خطوه,48731
خطکش,35974
خطکشی,33199
خطی,7203696
خطیئات,1798
خطیئه,35021
خطیب,1142027
خطیبان,53895
خطیبی,810925
خطیر,1037856
خطیرکلا,3424
خطیری,192380
خطیفه,2058
خطیه,26763
خط‌دار,4432
خط‌شناسی,8639
خط‌شکنی,14153
خط‌مشی,112848
خظ,14820
خظا,2765
خع,1344
خف,82621
خفا,350066
خفاء,16797
خفاجه,5478
خفاجی,6502
خفاجیه,7039
خفاش,1111858
خفاف,3587
خفایا,6055
خفت,590115
خفتان,14191
خفتبار,6295
خفتن,103995
خفته,1628938
خفتگان,135211
خفتگی,13478
خفتی,32900
خفر,70337
خفره,4226
خفرک,3022
خفری,11987
خفس,1185
خفش,62914
خفض,41430
خفف,4026
خفقان,545274
